"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5286443";"";"None";"366.49";"0";"4.45";"Fig 20, Cpd 34";"COc1cc(OC)cc(-c2cccc(-c3nc4c(s3)CNCC4)c2C)c1";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5315609";"";"None";"531.53";"1";"4.96";"BMS-114";"Cc1c(COc2cc(CNCC(O)CC(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"13.86";"0.26";"2.41";"7.57";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"0.043"
"CHEMBL5282372";"";"None";"378.43";"0";"3.72";"Fig 12, Cpd 4";"N#Cc1c(NC(=O)c2nc3c(s2)CNCC3)cccc1-c1ccccc1F";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5225067";"Inhibition of human PD-1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5223128";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5414710";"";"None";"435.53";"0";"3.30";"10n";"Cc1c(/C=C/n2nnnc2CNCCCCCO)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"2850.0";"nM";"5.54";"";"";"UO_0000065";"12.73";"0.24";"2.25";"5.88";"0";"CHEMBL5389932";"Antagonist activity at human PD-1/PD-L1 interaction measured after 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385964";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"2850.0"
"CHEMBL5440461";"";"None";"501.61";"2";"5.43";"LP28";"Cc1c(OCc2nnc(SCc3cccc(CN4CC(C(=O)O)C4)c3)o2)cccc1-c1ccccc1";"IC50";"'='";"41.7";"nM";"7.38";"";"";"UO_0000065";"14.71";"0.28";"1.95";"8.32";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"41.7"
"CHEMBL444633";"RIFABUTIN";"4.0";"847.02";"2";"4.62";"Rifabutin";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"5.43";"0.10";"-0.02";"2.24";"0";"CHEMBL5371810";"Inhibition of biotinylated human PD-I /His-tagged PD-L1 (unknown origin) interaction incubated for 90 mins in dark condition by AlphaLISA assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5370551";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 1.5 hr";"INHIBITOR";"";"25.0"
"CHEMBL4795985";"";"None";"1822.34";"None";"None";"7";"CCCC[C@H]1C(O)N(C)CC(O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2CCCCC2)C(O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)CC(O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(O)NCC(N)=O)CSCC(O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC2CCCCC2)C(O)N1C";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"4.47";"None";"None";"None";"0";"CHEMBL4724759";"Inhibition of PD-1/PDL1 (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4715910";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";"";"7.0"
"CHEMBL4786274";"";"None";"689.85";"2";"6.47";"TP7";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCNC(=O)OC(C)(C)C)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4735264";"Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732116";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.25 hr";"";"";"100.0"
"CHEMBL4761107";"";"None";"523.60";"1";"4.99";"TP12";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2C[C@H](O)[C@@H](F)C2)cc1";"IC50";"'='";"52010.0";"nM";"4.28";"";"";"UO_0000065";"8.18";"0.15";"-0.71";"6.15";"0";"CHEMBL4735264";"Inhibition of PD1/PDL1 (unknown origin) protein-protein interaction measured after 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4732116";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.25 hr";"INHIBITOR";"";"52.01"
"CHEMBL4585754";"";"None";"514.50";"1";"4.55";"27";"Cc1c(/C=C/c2ncc(CNC(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"14.47";"0.27";"2.89";"7.38";"0";"CHEMBL4330227";"Inhibition of PD1/PDL1 (unknown origin) interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4330055";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"0.036"
"CHEMBL5430189";"";"None";"486.59";"1";"5.77";"A6";"COc1c(NCc2ccc(OCc3ccc(F)cc3)c(CNCCO)c2)cccc1-c1ccccc1";"IC50";"'>'";"32000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"";"";"32.0"
"CHEMBL5426806";"";"None";"541.65";"2";"5.15";"A28";"COc1cc(COc2cc(OCc3cccc(-c4ccccc4)c3OC)ccc2CNCCNC(C)=O)ccn1";"IC50";"'='";"13700.0";"nM";"4.86";"";"";"UO_0000065";"8.98";"0.17";"-0.29";"5.35";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"13.7"
"CHEMBL5429456";"";"None";"513.57";"2";"5.01";"A44";"COc1c(COc2ccc(CNCCO)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1F";"IC50";"'='";"416800.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"416.8"
"CHEMBL5430126";"";"None";"557.58";"1";"4.46";"A45";"COc1c(COc2ccc(CN[C@@H](CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1F";"IC50";"'='";"616400.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"616.4"
"CHEMBL5190791";"";"None";"639.11";"2";"5.80";"32";"CC(CO)(CO)NCc1cc(Cl)c(Oc2ncnc3c(-c4ccc5c(c4)OCCO5)cccc23)cc1OCc1cccc(C#N)c1";"IC50";"'='";"18.8";"nM";"7.73";"";"";"UO_0000065";"12.09";"0.23";"1.93";"5.56";"0";"CHEMBL5155932";"Inhibition of Tag2-PD-1/Tag1-PD-L1 (unknown origin) protein-protein interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5154658";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"18.8"
"CHEMBL4089730";"";"None";"419.53";"0";"3.87";"BMS-202";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O";"IC50";"'='";"124.0";"nM";"6.91";"";"";"UO_0000065";"16.46";"0.30";"3.04";"9.53";"0";"CHEMBL5165092";"Inhibition of human PD-1/PD-L1 interaction in CHO-K1 cells transfected with PD-1-YFP/SHP-2-CFP and measured by FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5154872";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"124.0"
"CHEMBL5074909";"";"None";"452.94";"0";"3.89";"B4";"COc1ccc(-c2cccc(C(=O)Nc3ccc(CNCCNC(C)=O)cn3)c2Cl)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5042465";"Inhibition of PD-1/PDL-1 (unknown origin) interaction incubated for 15 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5038680";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 0.25 hr";"";"";"1000.0"
"CHEMBL4089730";"";"None";"419.53";"0";"3.87";"2; BMS-202";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O";"IC50";"'='";"87.2";"nM";"7.06";"";"";"UO_0000065";"16.83";"0.31";"3.19";"9.74";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"87.2"
"CHEMBL5403809";"";"None";"628.13";"2";"4.92";"A16";"Cc1c(-c2nnc(Nc3cccc(CNCCO)c3)o2)cccc1-c1cccc(C(=O)Nc2ccc(CNCCO)cn2)c1Cl";"IC50";"'='";"8.2";"nM";"8.09";"";"";"UO_0000065";"12.87";"0.25";"3.17";"5.14";"0";"CHEMBL5380065";"Inhibition of interaction of Fc(IgG1)-Avi)-(Biotin)-fused human PDL1 (19 to 239 residues)/Eu-labeled human PD-1 (25 to 167 residues) expressed in HEK293 cells pretreated with PDL1 for 15 mins followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5376007";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"8.2"
"CHEMBL5394471";"";"None";"728.86";"4";"6.01";"A3";"CC(=O)NCCNCc1cccc(Nc2nnc(-c3cccc(-c4cccc(-c5nnc(Nc6cccc(CNCCNC(C)=O)c6)o5)c4C)c3C)o2)c1";"IC50";"'='";"58.8";"nM";"7.23";"";"";"UO_0000065";"9.92";"0.18";"1.22";"3.93";"0";"CHEMBL5380065";"Inhibition of interaction of Fc(IgG1)-Avi)-(Biotin)-fused human PDL1 (19 to 239 residues)/Eu-labeled human PD-1 (25 to 167 residues) expressed in HEK293 cells pretreated with PDL1 for 15 mins followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5376007";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"58.8"
"CHEMBL4873960";"";"None";"721.28";"2";"6.15";"11";"Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(CCCN(C)C)CCS(=O)(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"9.1";"nM";"8.04";"";"";"UO_0000065";"11.15";"0.22";"1.89";"5.98";"0";"CHEMBL4841996";"Inhibition of PD-1/PD-L1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4840360";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"9.1"
"CHEMBL5397855";"";"None";"543.67";"2";"6.66";"A4";"COc1c(NCc2ccc(OCc3cccc(C#N)c3)c(CNCCO)c2)cccc1-c1ccc2ccccc2c1";"IC50";"'>'";"32000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"";"";"32.0"
"CHEMBL5405742";"";"None";"553.63";"2";"5.76";"A17";"COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1cccc(F)c1";"IC50";"'='";"5500.0";"nM";"5.26";"";"";"UO_0000065";"9.50";"0.18";"-0.50";"5.68";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"5.5"
"CHEMBL5396291";"";"None";"538.60";"1";"4.93";"A34";"COc1c(COc2ccc(CN[C@@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"10.37";"0.19";"0.66";"4.61";"0";"CHEMBL5364014";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5360625";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.6"
"CHEMBL5403780";"";"None";"419.92";"0";"4.94";"10c";"Cc1c(/C=C/n2nnnc2C(CCl)NCc2ccco2)cccc1-c1ccccc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL5389932";"Antagonist activity at human PD-1/PD-L1 interaction measured after 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385964";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 1.0 hr";"";"";""
"CHEMBL5400901";"";"None";"487.63";"1";"5.75";"LP7";"Cc1c(OCc2nnc(SCc3ccc(CN4CCOCC4)cc3)o2)cccc1-c1ccccc1";"IC50";"'~'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5437487";"";"None";"461.59";"0";"5.00";"LP12";"Cc1c(OCc2nnc(SCc3ccc(CNCCO)cc3)o2)cccc1-c1ccccc1";"IC50";"'~'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"100.0"
"CHEMBL5415908";"";"None";"503.62";"2";"5.87";"LP13";"Cc1c(OCc2nnc(SCc3ccc(CNC(C)(C)C(=O)O)cc3)o2)cccc1-c1ccccc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"";"";"1000.0"
"CHEMBL5420597";"";"None";"475.61";"1";"5.34";"LP18";"Cc1c(OCc2nnc(SCc3ccc(CN(C)CCO)cc3)o2)cccc1-c1ccccc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5367632";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5365462";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"";"";"1000.0"
"CHEMBL5414129";"";"None";"923.90";"3";"10.03";"A10";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN(C)CCO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CN(C)CCO)cc3Cl)ncnc12";"IC50";"'='";"44.78";"nM";"7.35";"";"";"UO_0000065";"7.95";"0.15";"-2.68";"4.67";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"44.78"
"CHEMBL5191038";"";"None";"1640.78";"None";"None";"CLP-2";"CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O";"IC50";"'='";"1361.0";"nM";"5.87";"";"";"UO_0000065";"3.58";"None";"None";"None";"0";"CHEMBL5119548";"Inhibition of human PD-1/PD-L1 interaction by surface plasmon resonance analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5113523";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"1361.0"
"CHEMBL4793439";"";"None";"507.63";"2";"5.17";"51";"Cc1c(CNc2ccc(CNC(CO)CO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1";"IC50";"'='";"2599.0";"nM";"5.58";"";"";"UO_0000065";"11.00";"0.20";"0.42";"5.73";"0";"CHEMBL4677437";"Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 2.5 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4673285";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.75 hr";"INHIBITOR";"";"2.5989999999999998"
"CHEMBL5429408";"";"None";"411.42";"0";"2.75";"S2-2";"N#Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(C(=O)NCCO)cc2C1=O";"IC50";"'='";"3668.0";"nM";"5.44";"";"";"UO_0000065";"13.21";"0.24";"2.69";"4.92";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"3668.0"
